Date	DOY	DOYc	Day	Month	Year	Hour	Min	VWC	Soil_temp	EC	RH	Air_temp	AtmPress	Wind_speed	Wind_Gusts	Air_Direction
4/14/2017 0:00	104	104	14	4	2017	0	0	0.342	13.3	0.02	0.735	9.8	102.9	0.12	0.3	328
4/14/2017 0:15	104	104.0104167	14	4	2017	0	15	0.342	13.2	0.02	0.758	9.5	102.9	0.21	1	347
4/14/2017 0:30	104	104.0208333	14	4	2017	0	30	0.342	13.2	0.02	0.721	9.4	102.9	0.3	0.6	292
4/14/2017 0:45	104	104.03125	14	4	2017	0	45	0.342	13.2	0.02	0.648	10.1	102.92	0.31	0.6	327
4/14/2017 1:00	104	104.0416667	14	4	2017	1	0	0.342	13.1	0.02	0.703	9.6	102.9	0.22	0.7	298
4/14/2017 1:15	104	104.0520833	14	4	2017	1	15	0.342	13.1	0.02	0.762	9.1	102.9	0.17	0.4	103
4/14/2017 1:30	104	104.0625	14	4	2017	1	30	0.342	13.1	0.02	0.743	8.6	102.92	0.15	0.6	287
4/14/2017 1:45	104	104.0729167	14	4	2017	1	45	0.342	13	0.02	0.781	8.4	102.92	0.21	0.5	285
4/14/2017 2:00	104	104.0833333	14	4	2017	2	0	0.342	13	0.02	0.856	8.2	102.93	0.23	0.5	331
4/14/2017 2:15	104	104.09375	14	4	2017	2	15	0.342	13	0.02	0.889	7.8	102.92	0.17	0.5	351
4/14/2017 2:30	104	104.1041667	14	4	2017	2	30	0.342	12.9	0.02	0.933	7.7	102.9	0.31	0.6	313
4/14/2017 2:45	104	104.1145833	14	4	2017	2	45	0.342	12.9	0.02	0.945	7.8	102.9	0.28	0.5	315
4/14/2017 3:00	104	104.125	14	4	2017	3	0	0.342	12.9	0.02	0.961	7.7	102.9	0.24	0.6	328
4/14/2017 3:15	104	104.1354167	14	4	2017	3	15	0.342	12.8	0.02	0.971	7.7	102.89	0.36	0.7	313
4/14/2017 3:30	104	104.1458333	14	4	2017	3	30	0.342	12.8	0.02	0.979	8	102.92	0.35	0.8	289
4/14/2017 3:45	104	104.15625	14	4	2017	3	45	0.342	12.7	0.02	0.982	8.1	102.92	0.13	0.6	325
4/14/2017 4:00	104	104.1666667	14	4	2017	4	0	0.342	12.7	0.02	0.996	8.3	102.92	0.27	0.5	304
4/14/2017 4:15	104	104.1770833	14	4	2017	4	15	0.342	12.7	0.02	0.992	8.5	102.87	0.27	0.7	333
4/14/2017 4:30	104	104.1875	14	4	2017	4	30	0.342	12.7	0.02	0.98	8.4	102.93	0.3	0.7	315
4/14/2017 4:45	104	104.1979167	14	4	2017	4	45	0.342	12.6	0.02	0.874	8.5	102.92	0.37	0.8	348
4/14/2017 5:00	104	104.2083333	14	4	2017	5	0	0.342	12.6	0.02	0.739	9.2	102.89	0.39	1	356
4/14/2017 5:15	104	104.21875	14	4	2017	5	15	0.342	12.6	0.02	0.673	9.7	102.89	0.44	1.3	1
4/14/2017 5:30	104	104.2291667	14	4	2017	5	30	0.342	12.5	0.02	0.627	10	102.89	0.53	1.6	352
4/14/2017 5:45	104	104.2395833	14	4	2017	5	45	0.342	12.5	0.02	0.587	10.4	102.89	0.61	1.7	351
4/14/2017 6:00	104	104.25	14	4	2017	6	0	0.342	12.5	0.02	0.591	10.5	102.9	0.42	1.3	345
4/14/2017 6:15	104	104.2604167	14	4	2017	6	15	0.342	12.5	0.02	0.567	10.5	102.92	0.43	1.4	0
4/14/2017 6:30	104	104.2708333	14	4	2017	6	30	0.343	12.4	0.02	0.579	10.4	102.92	0.46	1.7	350
4/14/2017 6:45	104	104.28125	14	4	2017	6	45	0.342	12.4	0.02	0.587	10.4	102.93	0.48	1.1	336
4/14/2017 7:00	104	104.2916667	14	4	2017	7	0	0.343	12.4	0.02	0.627	10.4	102.96	0.34	0.9	333
4/14/2017 7:15	104	104.3020833	14	4	2017	7	15	0.343	12.4	0.02	0.631	10.3	102.98	0.32	0.9	341
4/14/2017 7:30	104	104.3125	14	4	2017	7	30	0.343	12.3	0.02	0.615	10.5	102.98	0.3	1.7	2
4/14/2017 7:45	104	104.3229167	14	4	2017	7	45	0.343	12.3	0.02	0.603	10.8	102.99	0.29	0.8	5
4/14/2017 8:00	104	104.3333333	14	4	2017	8	0	0.343	12.3	0.02	0.591	11.1	102.99	0.24	0.8	344
4/14/2017 8:15	104	104.34375	14	4	2017	8	15	0.343	12.3	0.02	0.564	11.6	103.01	0.45	1.4	1
4/14/2017 8:30	104	104.3541667	14	4	2017	8	30	0.343	12.3	0.02	0.557	12	103.01	0.44	2.7	0
4/14/2017 8:45	104	104.3645833	14	4	2017	8	45	0.343	12.3	0.02	0.549	12.2	103.01	0.51	1.4	352
4/14/2017 9:00	104	104.375	14	4	2017	9	0	0.343	12.2	0.02	0.542	12.2	103.01	0.52	1.7	0
4/14/2017 9:15	104	104.3854167	14	4	2017	9	15	0.343	12.2	0.02	0.535	12.2	102.99	0.48	1.2	16
4/14/2017 9:30	104	104.3958333	14	4	2017	9	30	0.343	12.2	0.02	0.528	12.4	102.99	0.52	1.4	19
4/14/2017 9:45	104	104.40625	14	4	2017	9	45	0.343	12.2	0.02	0.556	12.2	103.01	0.43	1.2	31
4/14/2017 10:00	104	104.4166667	14	4	2017	10	0	0.343	12.2	0.02	0.556	12.4	103.02	0.53	2.4	3
4/14/2017 10:15	104	104.4270833	14	4	2017	10	15	0.343	12.2	0.02	0.556	12.4	103.05	0.84	2.3	340
4/14/2017 10:30	104	104.4375	14	4	2017	10	30	0.343	12.2	0.02	0.56	12.3	103.06	0.69	2.6	349
4/14/2017 10:45	104	104.4479167	14	4	2017	10	45	0.343	12.2	0.02	0.556	12.6	103.08	0.48	1.8	12
4/14/2017 11:00	104	104.4583333	14	4	2017	11	0	0.343	12.2	0.02	0.545	12.9	103.08	0.61	1.9	19
4/14/2017 11:15	104	104.46875	14	4	2017	11	15	0.343	12.2	0.02	0.558	13.1	103.08	0.54	1.5	355
4/14/2017 11:30	104	104.4791667	14	4	2017	11	30	0.343	12.2	0.02	0.536	13.7	103.06	0.46	1.3	12
4/14/2017 11:45	104	104.4895833	14	4	2017	11	45	0.343	12.3	0.02	0.491	14.5	103.06	0.46	1.5	64
4/14/2017 12:00	104	104.5	14	4	2017	12	0	0.343	12.3	0.02	0.487	14.8	103.06	0.45	1.1	68
4/14/2017 12:15	104	104.5104167	14	4	2017	12	15	0.343	12.3	0.02	0.475	15.2	103.05	0.48	1.6	33
4/14/2017 12:30	104	104.5208333	14	4	2017	12	30	0.343	12.3	0.02	0.465	15.9	103.04	0.51	1.4	46
4/14/2017 12:45	104	104.53125	14	4	2017	12	45	0.343	12.3	0.02	0.456	16.4	103.02	0.6	2.1	38
4/14/2017 13:00	104	104.5416667	14	4	2017	13	0	0.343	12.4	0.02	0.431	16.9	103.02	0.57	2	27
4/14/2017 13:15	104	104.5520833	14	4	2017	13	15	0.343	12.4	0.02	0.424	17	103.02	0.51	1.4	40
4/14/2017 13:30	104	104.5625	14	4	2017	13	30	0.343	12.4	0.02	0.426	17.1	103.01	0.47	1.1	59
4/14/2017 13:45	104	104.5729167	14	4	2017	13	45	0.343	12.5	0.02	0.41	17.3	102.98	0.57	1.5	52
4/14/2017 14:00	104	104.5833333	14	4	2017	14	0	0.343	12.5	0.02	0.405	17.5	102.95	0.47	1.2	68
4/14/2017 14:15	104	104.59375	14	4	2017	14	15	0.343	12.6	0.02	0.378	17.8	102.93	0.53	1.2	46
4/14/2017 14:30	104	104.6041667	14	4	2017	14	30	0.343	12.6	0.02	0.385	17.9	102.92	0.58	1.4	55
4/14/2017 14:45	104	104.6145833	14	4	2017	14	45	0.343	12.6	0.02	0.346	17.9	102.93	0.58	1.5	112
4/14/2017 15:00	104	104.625	14	4	2017	15	0	0.343	12.7	0.02	0.309	18.3	102.92	0.58	1.9	132
4/14/2017 15:15	104	104.6354167	14	4	2017	15	15	0.343	12.7	0.02	0.29	18.6	102.92	0.54	1.9	115
4/14/2017 15:30	104	104.6458333	14	4	2017	15	30	0.343	12.8	0.02	0.286	18.8	102.9	0.5	1.5	64
4/14/2017 15:45	104	104.65625	14	4	2017	15	45	0.343	12.8	0.02	0.26	19	102.87	0.54	1.4	89
4/14/2017 16:00	104	104.6666667	14	4	2017	16	0	0.343	12.9	0.02	0.277	18.8	102.86	0.58	1.6	90
4/14/2017 16:15	104	104.6770833	14	4	2017	16	15	0.343	12.9	0.02	0.318	18.6	102.84	0.6	1.9	44
4/14/2017 16:30	104	104.6875	14	4	2017	16	30	0.343	12.9	0.02	0.357	18.7	102.84	0.45	1	64
4/14/2017 16:45	104	104.6979167	14	4	2017	16	45	0.343	13	0.02	0.434	18.1	102.83	0.55	1.4	60
4/14/2017 17:00	104	104.7083333	14	4	2017	17	0	0.343	13	0.02	0.541	16.9	102.84	0.49	1.2	81
4/14/2017 17:15	104	104.71875	14	4	2017	17	15	0.343	13.1	0.02	0.538	16.2	102.84	0.59	1.5	98
4/14/2017 17:30	104	104.7291667	14	4	2017	17	30	0.343	13.1	0.02	0.563	15.8	102.82	0.62	1.8	121
4/14/2017 17:45	104	104.7395833	14	4	2017	17	45	0.343	13.1	0.02	0.58	15.5	102.82	0.74	1.9	136
4/14/2017 18:00	104	104.75	14	4	2017	18	0	0.343	13.1	0.02	0.616	15.3	102.83	0.5	1	123
4/14/2017 18:15	104	104.7604167	14	4	2017	18	15	0.342	13.1	0.02	0.614	15.2	102.84	0.53	1.8	121
4/14/2017 18:30	104	104.7708333	14	4	2017	18	30	0.343	13.1	0.02	0.574	15.2	102.83	0.55	1.6	142
4/14/2017 18:45	104	104.78125	14	4	2017	18	45	0.343	13.2	0.02	0.612	15.1	102.84	0.39	0.8	118
4/14/2017 19:00	104	104.7916667	14	4	2017	19	0	0.342	13.2	0.02	0.622	14.7	102.84	0.56	1.2	142
4/14/2017 19:15	104	104.8020833	14	4	2017	19	15	0.342	13.2	0.02	0.626	14.3	102.86	0.51	0.7	141
4/14/2017 19:30	104	104.8125	14	4	2017	19	30	0.343	13.2	0.02	0.641	13.8	102.86	0.52	0.9	145
4/14/2017 19:45	104	104.8229167	14	4	2017	19	45	0.342	13.2	0.02	0.662	13.3	102.86	0.41	0.7	137
4/14/2017 20:00	104	104.8333333	14	4	2017	20	0	0.342	13.2	0.02	0.688	12.7	102.87	0.34	0.5	120
4/14/2017 20:15	104	104.84375	14	4	2017	20	15	0.342	13.1	0.02	0.709	12.4	102.89	0.5	0.9	138
4/14/2017 20:30	104	104.8541667	14	4	2017	20	30	0.342	13.1	0.02	0.674	12.4	102.92	0.54	1.1	144
4/14/2017 20:45	104	104.8645833	14	4	2017	20	45	0.343	13.1	0.02	0.682	11.9	102.93	0.47	0.9	148
4/14/2017 21:00	104	104.875	14	4	2017	21	0	0.342	13.1	0.02	0.693	11.5	102.96	0.41	0.6	146
4/14/2017 21:15	104	104.8854167	14	4	2017	21	15	0.342	13.1	0.02	0.707	11.2	102.99	0.45	0.9	138
4/14/2017 21:30	104	104.8958333	14	4	2017	21	30	0.342	13.1	0.02	0.701	11	103.01	0.47	0.9	142
4/14/2017 21:45	104	104.90625	14	4	2017	21	45	0.342	13	0.02	0.692	10.7	103.01	0.48	0.9	143
4/14/2017 22:00	104	104.9166667	14	4	2017	22	0	0.342	13	0.02	0.689	10.6	102.99	0.43	0.7	129
4/14/2017 22:15	104	104.9270833	14	4	2017	22	15	0.342	13	0.02	0.681	10.6	103.01	0.62	1.2	137
4/14/2017 22:30	104	104.9375	14	4	2017	22	30	0.342	13	0.02	0.689	10.6	103.02	0.55	0.9	143
4/14/2017 22:45	104	104.9479167	14	4	2017	22	45	0.342	12.9	0.02	0.711	10.3	103.04	0.53	1	145
4/14/2017 23:00	104	104.9583333	14	4	2017	23	0	0.343	12.9	0.02	0.717	10	103.05	0.44	0.7	148
4/14/2017 23:15	104	104.96875	14	4	2017	23	15	0.342	12.9	0.02	0.728	9.6	103.04	0.4	0.8	147
4/14/2017 23:30	104	104.9791667	14	4	2017	23	30	0.342	12.8	0.02	0.733	9.5	103.04	0.4	0.9	145
4/14/2017 23:45	104	104.9895833	14	4	2017	23	45	0.342	12.8	0.02	0.757	9.2	103.05	0.44	0.8	154
4/15/2017 0:00	105	105	15	4	2017	0	0	0.343	12.8	0.02	0.774	9.2	103.05	0.35	0.7	145
4/15/2017 0:15	105	105.0104167	15	4	2017	0	15	0.343	12.7	0.02	0.803	9.3	103.04	0.38	0.6	145
4/15/2017 0:30	105	105.0208333	15	4	2017	0	30	0.343	12.7	0.02	0.834	9.2	103.06	0.38	0.9	143
4/15/2017 0:45	105	105.03125	15	4	2017	0	45	0.343	12.7	0.02	0.822	9.1	103.08	0.36	0.8	142
4/15/2017 1:00	105	105.0416667	15	4	2017	1	0	0.343	12.6	0.02	0.816	8.9	103.08	0.49	1	151
4/15/2017 1:15	105	105.0520833	15	4	2017	1	15	0.343	12.6	0.02	0.827	8.7	103.08	0.32	0.6	149
4/15/2017 1:30	105	105.0625	15	4	2017	1	30	0.343	12.6	0.02	0.83	8.8	103.08	0.31	0.5	135
4/15/2017 1:45	105	105.0729167	15	4	2017	1	45	0.343	12.5	0.02	0.838	8.5	103.08	0.32	0.6	103
4/15/2017 2:00	105	105.0833333	15	4	2017	2	0	0.343	12.5	0.02	0.833	8.6	103.06	0.4	0.6	147
4/15/2017 2:15	105	105.09375	15	4	2017	2	15	0.343	12.5	0.02	0.824	8.6	103.05	0.49	0.7	143
4/15/2017 2:30	105	105.1041667	15	4	2017	2	30	0.343	12.4	0.02	0.824	8.6	103.05	0.42	0.7	150
4/15/2017 2:45	105	105.1145833	15	4	2017	2	45	0.343	12.4	0.02	0.829	8.5	103.04	0.38	0.5	132
4/15/2017 3:00	105	105.125	15	4	2017	3	0	0.343	12.4	0.02	0.833	8.6	103.02	0.42	0.8	148
4/15/2017 3:15	105	105.1354167	15	4	2017	3	15	0.343	12.4	0.02	0.827	8.7	103.02	0.34	0.6	146
4/15/2017 3:30	105	105.1458333	15	4	2017	3	30	0.343	12.3	0.02	0.816	8.9	103.01	0.34	0.6	151
4/15/2017 3:45	105	105.15625	15	4	2017	3	45	0.343	12.3	0.02	0.802	9	102.99	0.46	0.8	158
4/15/2017 4:00	105	105.1666667	15	4	2017	4	0	0.343	12.3	0.02	0.819	9	102.99	0.25	0.5	136
4/15/2017 4:15	105	105.1770833	15	4	2017	4	15	0.343	12.2	0.02	0.822	8.8	103.02	0.25	0.5	124
4/15/2017 4:30	105	105.1875	15	4	2017	4	30	0.343	12.2	0.02	0.788	9.1	102.99	0.3	0.6	145
4/15/2017 4:45	105	105.1979167	15	4	2017	4	45	0.343	12.2	0.02	0.777	9.3	102.98	0.32	0.5	139
4/15/2017 5:00	105	105.2083333	15	4	2017	5	0	0.343	12.2	0.02	0.769	9.3	102.96	0.34	0.5	126
4/15/2017 5:15	105	105.21875	15	4	2017	5	15	0.343	12.1	0.02	0.755	9.4	102.96	0.32	0.5	130
4/15/2017 5:30	105	105.2291667	15	4	2017	5	30	0.343	12.1	0.02	0.753	9.6	102.95	0.34	0.5	145
4/15/2017 5:45	105	105.2395833	15	4	2017	5	45	0.343	12.1	0.02	0.757	9.7	102.95	0.34	0.6	142
4/15/2017 6:00	105	105.25	15	4	2017	6	0	0.343	12.1	0.02	0.748	9.7	102.93	0.29	0.4	122
4/15/2017 6:15	105	105.2604167	15	4	2017	6	15	0.343	12.1	0.02	0.747	9.9	102.93	0.42	0.6	129
4/15/2017 6:30	105	105.2708333	15	4	2017	6	30	0.343	12	0.02	0.74	10.2	102.93	0.52	0.7	135
4/15/2017 6:45	105	105.28125	15	4	2017	6	45	0.343	12	0.02	0.733	10.5	102.95	0.66	1.1	155
4/15/2017 7:00	105	105.2916667	15	4	2017	7	0	0.343	12	0.02	0.747	10.7	102.96	0.59	1	163
4/15/2017 7:15	105	105.3020833	15	4	2017	7	15	0.343	12	0.02	0.717	11	102.98	0.6	0.9	159
4/15/2017 7:30	105	105.3125	15	4	2017	7	30	0.343	12	0.02	0.702	11.3	102.99	0.57	1	154
4/15/2017 7:45	105	105.3229167	15	4	2017	7	45	0.343	12	0.02	0.689	11.6	102.98	0.35	0.5	136
4/15/2017 8:00	105	105.3333333	15	4	2017	8	0	0.343	12	0.02	0.682	11.9	102.96	0.46	0.7	139
4/15/2017 8:15	105	105.34375	15	4	2017	8	15	0.343	12	0.02	0.652	12.6	102.95	0.64	1.4	144
4/15/2017 8:30	105	105.3541667	15	4	2017	8	30	0.343	11.9	0.02	0.631	13.1	102.96	0.99	1.7	154
4/15/2017 8:45	105	105.3645833	15	4	2017	8	45	0.343	11.9	0.02	0.592	13.9	102.95	1.27	2.5	157
4/15/2017 9:00	105	105.375	15	4	2017	9	0	0.343	11.9	0.02	0.573	14.4	102.95	1.13	2.4	151
4/15/2017 9:15	105	105.3854167	15	4	2017	9	15	0.344	11.9	0.02	0.566	15.1	102.92	1.09	2.1	151
4/15/2017 9:30	105	105.3958333	15	4	2017	9	30	0.343	11.9	0.02	0.557	15.5	102.92	1.16	2.1	152
4/15/2017 9:45	105	105.40625	15	4	2017	9	45	0.343	11.9	0.02	0.548	15.9	102.93	1.22	2.3	157
4/15/2017 10:00	105	105.4166667	15	4	2017	10	0	0.343	12	0.02	0.541	16.1	102.93	1.12	2	154
4/15/2017 10:15	105	105.4270833	15	4	2017	10	15	0.344	12	0.02	0.533	16.5	102.95	1.17	1.9	157
4/15/2017 10:30	105	105.4375	15	4	2017	10	30	0.344	12	0.02	0.517	17.3	102.93	1.36	2.4	158
4/15/2017 10:45	105	105.4479167	15	4	2017	10	45	0.344	12	0.02	0.496	17.8	102.92	1.62	3	155
4/15/2017 11:00	105	105.4583333	15	4	2017	11	0	0.344	12	0.02	0.501	17.8	102.92	1.53	2.6	156
4/15/2017 11:15	105	105.46875	15	4	2017	11	15	0.344	12	0.02	0.522	17.6	102.89	1.44	2.5	156
4/15/2017 11:30	105	105.4791667	15	4	2017	11	30	0.343	12.1	0.02	0.534	17.7	102.86	1.47	2.5	158
4/15/2017 11:45	105	105.4895833	15	4	2017	11	45	0.344	12.1	0.02	0.54	18.1	102.84	1.58	3.2	161
4/15/2017 12:00	105	105.5	15	4	2017	12	0	0.343	12.1	0.02	0.529	18.7	102.82	1.76	2.6	163
4/15/2017 12:15	105	105.5104167	15	4	2017	12	15	0.343	12.1	0.02	0.522	19.2	102.79	1.59	2.8	159
4/15/2017 12:30	105	105.5208333	15	4	2017	12	30	0.343	12.2	0.02	0.535	19.2	102.76	1.45	2.6	160
4/15/2017 12:45	105	105.53125	15	4	2017	12	45	0.343	12.2	0.02	0.55	19.3	102.71	1.3	2.1	160
4/15/2017 13:00	105	105.5416667	15	4	2017	13	0	0.343	12.2	0.02	0.566	19.6	102.68	1.18	2	157
4/15/2017 13:15	105	105.5520833	15	4	2017	13	15	0.343	12.3	0.02	0.626	18.7	102.67	0.3	0.9	56
4/15/2017 13:30	105	105.5625	15	4	2017	13	30	0.343	12.3	0.02	0.65	18.7	102.65	1.01	2.3	164
4/15/2017 13:45	105	105.5729167	15	4	2017	13	45	0.343	12.4	0.02	0.62	19.9	102.62	0.35	1.5	62
4/15/2017 14:00	105	105.5833333	15	4	2017	14	0	0.343	12.4	0.02	0.646	19.8	102.6	0.81	2	150
4/15/2017 14:15	105	105.59375	15	4	2017	14	15	0.343	12.4	0.02	0.612	21.3	102.58	1	1.9	162
4/15/2017 14:30	105	105.6041667	15	4	2017	14	30	0.343	12.5	0.02	0.628	21.1	102.54	1.18	2.4	162
4/15/2017 14:45	105	105.6145833	15	4	2017	14	45	0.343	12.5	0.02	0.617	21.6	102.51	1.49	2.3	162
4/15/2017 15:00	105	105.625	15	4	2017	15	0	0.343	12.6	0.02	0.613	21.9	102.46	1.64	2.4	167
4/15/2017 15:15	105	105.6354167	15	4	2017	15	15	0.343	12.6	0.02	0.628	21.7	102.46	1.63	2.6	170
4/15/2017 15:30	105	105.6458333	15	4	2017	15	30	0.343	12.7	0.02	0.636	21.6	102.43	1.43	2.6	165
4/15/2017 15:45	105	105.65625	15	4	2017	15	45	0.343	12.7	0.02	0.64	21.3	102.4	0.69	1.9	159
4/15/2017 16:00	105	105.6666667	15	4	2017	16	0	0.343	12.8	0.02	0.693	19.8	102.38	0.34	0.9	40
4/15/2017 16:15	105	105.6770833	15	4	2017	16	15	0.343	12.8	0.02	0.72	19.2	102.35	0.38	1.1	1
4/15/2017 16:30	105	105.6875	15	4	2017	16	30	0.343	12.9	0.02	0.742	18.8	102.33	0.37	1.2	56
4/15/2017 16:45	105	105.6979167	15	4	2017	16	45	0.343	12.9	0.02	0.752	18.6	102.3	0.51	1.3	69
4/15/2017 17:00	105	105.7083333	15	4	2017	17	0	0.343	13	0.02	0.683	21.3	102.27	1.5	2.4	166
4/15/2017 17:15	105	105.71875	15	4	2017	17	15	0.343	13	0.02	0.605	23.2	102.27	1.75	2.7	172
4/15/2017 17:30	105	105.7291667	15	4	2017	17	30	0.343	13.1	0.02	0.598	23.7	102.26	1.69	2.4	170
4/15/2017 17:45	105	105.7395833	15	4	2017	17	45	0.343	13.1	0.02	0.601	23.6	102.24	1.53	2.2	171
4/15/2017 18:00	105	105.75	15	4	2017	18	0	0.343	13.2	0.02	0.624	22.9	102.24	1.35	2.2	168
4/15/2017 18:15	105	105.7604167	15	4	2017	18	15	0.343	13.2	0.02	0.635	22.5	102.26	1.24	2	169
4/15/2017 18:30	105	105.7708333	15	4	2017	18	30	0.343	13.3	0.02	0.643	22.5	102.26	1.11	1.9	174
4/15/2017 18:45	105	105.78125	15	4	2017	18	45	0.343	13.3	0.02	0.639	22.3	102.24	0.55	1.2	121
4/15/2017 19:00	105	105.7916667	15	4	2017	19	0	0.343	13.3	0.02	0.715	19.8	102.23	0.36	0.7	49
4/15/2017 19:15	105	105.8020833	15	4	2017	19	15	0.343	13.4	0.02	0.771	18.5	102.21	0.3	0.5	30
4/15/2017 19:30	105	105.8125	15	4	2017	19	30	0.343	13.4	0.02	0.796	17.6	102.21	0.35	0.6	31
4/15/2017 19:45	105	105.8229167	15	4	2017	19	45	0.343	13.5	0.02	0.826	16.8	102.23	0.34	0.5	47
4/15/2017 20:00	105	105.8333333	15	4	2017	20	0	0.343	13.5	0.02	0.848	16.4	102.23	0.31	0.5	76
4/15/2017 20:15	105	105.84375	15	4	2017	20	15	0.343	13.5	0.02	0.864	16.3	102.24	0.36	0.5	133
4/15/2017 20:30	105	105.8541667	15	4	2017	20	30	0.343	13.5	0.02	0.853	16.8	102.23	0.35	0.6	147
4/15/2017 20:45	105	105.8645833	15	4	2017	20	45	0.343	13.5	0.02	0.847	17.1	102.23	0.62	1.2	154
4/15/2017 21:00	105	105.875	15	4	2017	21	0	0.343	13.5	0.02	0.847	17	102.23	0.68	1	156
4/15/2017 21:15	105	105.8854167	15	4	2017	21	15	0.343	13.6	0.02	0.861	17.4	102.21	0.77	1.1	159
4/15/2017 21:30	105	105.8958333	15	4	2017	21	30	0.343	13.6	0.02	0.855	17.7	102.2	0.85	1.4	160
4/15/2017 21:45	105	105.90625	15	4	2017	21	45	0.343	13.6	0.02	0.853	18.1	102.21	0.89	1.3	161
4/15/2017 22:00	105	105.9166667	15	4	2017	22	0	0.343	13.6	0.02	0.837	18.4	102.2	0.94	1.4	161
4/15/2017 22:15	105	105.9270833	15	4	2017	22	15	0.343	13.6	0.02	0.843	18.2	102.2	0.72	1	168
4/15/2017 22:30	105	105.9375	15	4	2017	22	30	0.343	13.6	0.02	0.854	17.9	102.19	0.69	1	164
4/15/2017 22:45	105	105.9479167	15	4	2017	22	45	0.343	13.6	0.02	0.865	17.7	102.17	0.57	0.8	161
4/15/2017 23:00	105	105.9583333	15	4	2017	23	0	0.343	13.6	0.02	0.871	17.5	102.16	0.55	0.8	162
4/15/2017 23:15	105	105.96875	15	4	2017	23	15	0.343	13.6	0.02	0.877	17.3	102.13	0.52	0.8	161
4/15/2017 23:30	105	105.9791667	15	4	2017	23	30	0.343	13.6	0.02	0.882	17.3	102.1	0.67	1.3	162
4/15/2017 23:45	105	105.9895833	15	4	2017	23	45	0.343	13.6	0.02	0.875	17.7	102.11	1.23	2	167
4/16/2017 0:00	106	106	16	4	2017	0	0	0.343	13.6	0.02	0.846	18.5	102.14	1.7	2.8	173
4/16/2017 0:15	106	106.0104167	16	4	2017	0	15	0.343	13.6	0.02	0.829	19	102.29	0.36	2.9	206
4/16/2017 0:30	106	106.0208333	16	4	2017	0	30	0.343	13.6	0.02	0.854	18.7	102.29	0.2	0.5	194
4/16/2017 0:45	106	106.03125	16	4	2017	0	45	0.343	13.6	0.02	0.911	18.1	102.23	0.92	2	175
4/16/2017 1:00	106	106.0416667	16	4	2017	1	0	0.345	13.6	0.02	0.929	17.7	102.16	0.9	1.5	166
4/16/2017 1:15	106	106.0520833	16	4	2017	1	15	0.345	13.6	0.02	0.942	17.4	102.08	0.97	1.7	164
4/16/2017 1:30	106	106.0625	16	4	2017	1	30	0.345	13.6	0.02	0.93	17.6	102.07	1.59	2.3	165
4/16/2017 1:45	106	106.0729167	16	4	2017	1	45	0.345	13.6	0.02	0.934	17.7	102.05	1.55	1.9	169
4/16/2017 2:00	106	106.0833333	16	4	2017	2	0	0.346	13.6	0.02	0.95	17.6	102.04	1.26	1.7	168
4/16/2017 2:15	106	106.09375	16	4	2017	2	15	0.346	13.6	0.02	0.944	17.7	102.04	1.16	1.5	170
4/16/2017 2:30	106	106.1041667	16	4	2017	2	30	0.346	13.6	0.02	0.933	17.8	102.01	1.27	1.7	165
4/16/2017 2:45	106	106.1145833	16	4	2017	2	45	0.346	13.6	0.02	0.923	17.8	101.98	1.29	1.9	165
4/16/2017 3:00	106	106.125	16	4	2017	3	0	0.346	13.6	0.02	0.912	17.9	101.97	1.19	1.6	166
4/16/2017 3:15	106	106.1354167	16	4	2017	3	15	0.346	13.7	0.02	0.907	18	101.97	1.45	2.1	169
4/16/2017 3:30	106	106.1458333	16	4	2017	3	30	0.346	13.7	0.02	0.895	18.2	101.94	1.66	2.2	172
4/16/2017 3:45	106	106.15625	16	4	2017	3	45	0.346	13.7	0.02	0.891	18.2	101.94	1.59	2.2	171
4/16/2017 4:00	106	106.1666667	16	4	2017	4	0	0.346	13.7	0.02	0.886	18.2	101.92	1.47	2	172
4/16/2017 4:15	106	106.1770833	16	4	2017	4	15	0.346	13.7	0.02	0.887	18	101.92	1.32	1.7	171
4/16/2017 4:30	106	106.1875	16	4	2017	4	30	0.346	13.7	0.02	0.889	17.8	101.91	1.17	1.7	171
4/16/2017 4:45	106	106.1979167	16	4	2017	4	45	0.346	13.7	0.02	0.889	17.7	101.91	1.19	1.6	171
4/16/2017 5:00	106	106.2083333	16	4	2017	5	0	0.346	13.7	0.02	0.884	17.7	101.91	0.98	1.3	172
4/16/2017 5:15	106	106.21875	16	4	2017	5	15	0.346	13.7	0.02	0.885	17.6	101.89	0.96	1.6	175
4/16/2017 5:30	106	106.2291667	16	4	2017	5	30	0.346	13.7	0.02	0.88	17.6	101.91	1.12	1.6	174
4/16/2017 5:45	106	106.2395833	16	4	2017	5	45	0.346	13.7	0.02	0.87	17.7	101.91	1.16	1.7	174
4/16/2017 6:00	106	106.25	16	4	2017	6	0	0.346	13.8	0.02	0.869	17.8	101.91	0.94	1.3	175
4/16/2017 6:15	106	106.2604167	16	4	2017	6	15	0.346	13.8	0.02	0.869	17.8	101.91	0.82	1.2	172
4/16/2017 6:30	106	106.2708333	16	4	2017	6	30	0.346	13.8	0.02	0.864	17.8	101.92	0.71	1	172
4/16/2017 6:45	106	106.28125	16	4	2017	6	45	0.346	13.8	0.02	0.854	17.9	101.92	0.83	1.3	174
